ENCODED_MCT,TA_YM,HPSN_MCT_BZN_CD_NM,closure_probability,risk_score,risk_level,risk_type,priority,classification_confidence
C5C7C7B0FE,202412,뚝섬,1.047547e-06,0,Very Low,정상,normal,0.0
C5CAC5BC9E,202412,신금호,0.00054617913,0,Very Low,정상,normal,0.0
C5DBF39698,202412,성수,4.4998483e-06,0,Very Low,정상,normal,0.0
C5E2F46391,202412,성수,0.00036710294,0,Very Low,정상,normal,0.0
C7A37F14A6,202412,답십리,0.0004179633,0,Very Low,정상,normal,0.0
C6078C61EF,202412,,9.7774224e-05,0,Very Low,정상,normal,0.0
C6363F8E19,202412,금남시장,0.00045854013,0,Very Low,정상,normal,0.0
C64FD46BFC,202412,,2.6584965e-05,0,Very Low,정상,normal,0.0
C6A16C1225,202412,,0.008203402,0,Very Low,정상,normal,0.0
C6BCB34B2F,202412,왕십리,0.0002030129,0,Very Low,정상,normal,0.0
C6C9F3F826,202412,성수,1.204949e-06,0,Very Low,정상,normal,0.0
C70D8E86E1,202412,,6.7196033e-06,0,Very Low,정상,normal,0.0
C710E8B62F,202412,마장동,8.6747707e-07,0,Very Low,정상,normal,0.0
C7323D89BF,202412,답십리,9.005512e-05,0,Very Low,정상,normal,0.0
C74C8A6CB8,202412,한양대,0.0007550724,0,Very Low,정상,normal,0.0
C75AC23756,202412,행당,0.0033041397,0,Very Low,정상,normal,0.0
C76B1790F8,202412,뚝섬,0.0055566505,0,Very Low,정상,normal,0.0
C76DAFE8C1,202412,행당,2.9865763e-05,0,Very Low,정상,normal,0.0
C5FB5DF5D0,202412,뚝섬,3.0341912e-06,0,Very Low,정상,normal,0.0
DB1E0B5C1E,202412,왕십리,3.127591e-05,0,Very Low,정상,normal,0.0
DB3164F768,202412,,0.005069843,0,Very Low,정상,normal,0.0
DB4CA4D632,202412,뚝섬,5.6253725e-06,0,Very Low,정상,normal,0.0
DB794CF0E3,202412,마장동,0.00057302293,0,Very Low,정상,normal,0.0
DC1615940E,202412,성수,7.074648e-07,0,Very Low,정상,normal,0.0
DC3C4F794B,202412,성수,0.0016456344,0,Very Low,정상,normal,0.0
DC6768DBDA,202412,금남시장,4.035398e-06,0,Very Low,정상,normal,0.0
DC91CAB11B,202412,뚝섬,1.0303742e-05,0,Very Low,정상,normal,0.0
DCC50120CB,202412,,1.6769587e-05,0,Very Low,정상,normal,0.0
0DF01FA34B,202412,왕십리,6.909848e-06,0,Very Low,정상,normal,0.0
0E15C8A398,202412,,0.0013796693,0,Very Low,정상,normal,0.0
0E1F126D2B,202412,성수,0.0020926083,0,Very Low,정상,normal,0.0
CFA4B1B1C8,202412,뚝섬,3.2164344e-06,0,Very Low,정상,normal,0.0
0E33FFCD65,202412,행당,0.00018903254,0,Very Low,정상,normal,0.0
0E47B24887,202412,금남시장,0.00018997591,0,Very Low,정상,normal,0.0
0E559E84F4,202412,한양대,2.0710834e-06,0,Very Low,정상,normal,0.0
0E5900ADFC,202412,성수,0.0013628314,0,Very Low,정상,normal,0.0
0E7F1F5130,202412,한양대,0.004077567,0,Very Low,정상,normal,0.0
0E8F0CC5D8,202412,,0.002064631,0,Very Low,정상,normal,0.0
0E8F0F8410,202412,마장동,0.0052469214,0,Very Low,정상,normal,0.0
0EED6D3006,202412,성수,5.7785513e-05,0,Very Low,정상,normal,0.0
0F0676C7F0,202412,,6.82934e-07,0,Very Low,정상,normal,0.0
0F17B95A3C,202412,왕십리,6.113832e-05,0,Very Low,정상,normal,0.0
DCF7BBE73E,202412,한양대,0.00013196292,0,Very Low,정상,normal,0.0
DD0FCFEDE6,202412,,4.866713e-05,0,Very Low,정상,normal,0.0
0E2AE2C4F1,202412,한양대,0.001134504,0,Very Low,정상,normal,0.0
D9A86A4A3C,202412,성수,8.763679e-06,0,Very Low,정상,normal,0.0
D9B4DCAFB9,202412,옥수,0.00046190736,0,Very Low,정상,normal,0.0
D9C06C8643,202412,뚝섬,0.003144819,0,Very Low,정상,normal,0.0
D9C37DB102,202412,답십리,0.008967816,0,Very Low,정상,normal,0.0
D9D5B30E21,202412,성수,0.001551415,0,Very Low,정상,normal,0.0
DA01E5E1CB,202412,뚝섬,0.00043003613,0,Very Low,정상,normal,0.0
DA16B2905C,202412,,6.539774e-07,0,Very Low,정상,normal,0.0
DA1B23659C,202412,뚝섬,0.00023528338,0,Very Low,정상,normal,0.0
DA258C9262,202412,,6.282154e-07,0,Very Low,정상,normal,0.0
DA3D8B1FB0,202412,,3.076383e-05,0,Very Low,정상,normal,0.0
DA3FBABC19,202412,,0.001289967,0,Very Low,정상,normal,0.0
DA4547AB2F,202412,성수,9.068359e-05,0,Very Low,정상,normal,0.0
DAFBA48973,202412,왕십리,0.00016759583,0,Very Low,정상,normal,0.0
DA7113101B,202412,,9.801105e-05,0,Very Low,정상,normal,0.0
DA74E018B2,202412,왕십리,0.00046687544,0,Very Low,정상,normal,0.0
DA7C0F3255,202412,,0.006434306,0,Very Low,정상,normal,0.0
DA830AD4F9,202412,뚝섬,0.00017329611,0,Very Low,정상,normal,0.0
DA9FEE893A,202412,성수,4.668239e-06,0,Very Low,정상,normal,0.0
DABAA47F1B,202412,,0.0021056521,0,Very Low,정상,normal,0.0
DABB8F4DFF,202412,뚝섬,3.841065e-06,0,Very Low,정상,normal,0.0
DABFCC04D8,202412,,0.0056061246,0,Very Low,정상,normal,0.0
DAD28E1892,202412,왕십리,0.0005277052,0,Very Low,정상,normal,0.0
DAD6A93B87,202412,왕십리,8.308714e-06,0,Very Low,정상,normal,0.0
DADB178866,202412,뚝섬,4.0421208e-05,0,Very Low,정상,normal,0.0
DAE13C0508,202412,,1.9925358e-06,0,Very Low,정상,normal,0.0
DA66A755A8,202412,금남시장,9.612067e-06,0,Very Low,정상,normal,0.0
DF7492A3E8,202412,,1.4747193e-05,0,Very Low,정상,normal,0.0
DF809D8AFF,202412,,0.00044909513,0,Very Low,정상,normal,0.0
DF8B176772,202412,성수,0.0010523549,0,Very Low,정상,normal,0.0
DF916D9BA2,202412,신금호,0.00010489468,0,Very Low,정상,normal,0.0
DF938C1210,202412,왕십리,0.0017603263,0,Very Low,정상,normal,0.0
DFA0B92DE8,202412,성수,1.0261126e-05,0,Very Low,정상,normal,0.0
DFC09E5F2A,202412,행당,0.0018295777,0,Very Low,정상,normal,0.0
DFCD699E8D,202412,,0.00027416332,0,Very Low,정상,normal,0.0
DFD306A663,202412,옥수,0.00019203332,0,Very Low,정상,normal,0.0
DFE427F21C,202412,행당,0.00044487836,0,Very Low,정상,normal,0.0
DFE96F9825,202412,금남시장,1.2040221e-05,0,Very Low,정상,normal,0.0
DFF4FC9533,202412,한양대,4.5875237e-05,0,Very Low,정상,normal,0.0
DD282F5170,202412,뚝섬,1.4081276e-05,0,Very Low,정상,normal,0.0
E014ED20D7,202412,금남시장,0.0007453631,0,Very Low,정상,normal,0.0
E02749FC67,202412,성수,6.562621e-05,0,Very Low,정상,normal,0.0
E04BA9BDD4,202412,,2.2148595e-07,0,Very Low,정상,normal,0.0
E05D8AE16A,202412,왕십리,4.3286458e-05,0,Very Low,정상,normal,0.0
E06F67F152,202412,뚝섬,0.0071827965,0,Very Low,정상,normal,0.0
E08EC54D85,202412,,9.169017e-05,0,Very Low,정상,normal,0.0
E09000C96D,202412,뚝섬,0.00034507483,0,Very Low,정상,normal,0.0
E0F74B2307,202412,성수,0.0030151287,0,Very Low,정상,normal,0.0
E10B522E89,202412,한양대,0.0009621997,0,Very Low,정상,normal,0.0
E12C68864A,202412,금남시장,3.2439122e-05,0,Very Low,정상,normal,0.0
E145D9B3BC,202412,,0.0002253826,0,Very Low,정상,normal,0.0
E14648B415,202412,,4.120209e-07,0,Very Low,정상,normal,0.0
E006ED6B32,202412,성수,2.0189552e-06,0,Very Low,정상,normal,0.0
DD2B300AD5,202412,,0.0050713685,0,Very Low,정상,normal,0.0
DD3AD6FFFA,202412,,1.2280723e-05,0,Very Low,정상,normal,0.0
DD406CC456,202412,,1.5050059e-05,0,Very Low,정상,normal,0.0
DD45EECEE3,202412,,0.00013918357,0,Very Low,정상,normal,0.0
DD5C3290AF,202412,,0.00012629249,0,Very Low,정상,normal,0.0
DDA2B18650,202412,왕십리,0.00044321315,0,Very Low,정상,normal,0.0
DDA448BE28,202412,,0.00070585246,0,Very Low,정상,normal,0.0
DDB19C2E90,202412,금남시장,3.7092635e-05,0,Very Low,정상,normal,0.0
DDC5B3DE0C,202412,왕십리,0.0028791174,0,Very Low,정상,normal,0.0
DDCEC53100,202412,뚝섬,3.8796134e-05,0,Very Low,정상,normal,0.0
DE28615258,202412,성수,6.829764e-05,0,Very Low,정상,normal,0.0
DE2C6A8F93,202412,성수,0.0012592671,0,Very Low,정상,normal,0.0
DF67DE190B,202412,,0.0004216774,0,Very Low,정상,normal,0.0
DE4BA13DEE,202412,옥수,2.5907599e-05,0,Very Low,정상,normal,0.0
DE6A101DCA,202412,,1.2768454e-07,0,Very Low,정상,normal,0.0
DE7F19C8F6,202412,마장동,2.114077e-05,0,Very Low,정상,normal,0.0
DE85469897,202412,답십리,7.9712197e-07,0,Very Low,정상,normal,0.0
DE96D5A30B,202412,성수,5.8901343e-05,0,Very Low,정상,normal,0.0
DEA848E3A9,202412,성수,2.5095875e-05,0,Very Low,정상,normal,0.0
DEABE6F7A5,202412,성수,4.260308e-05,0,Very Low,정상,normal,0.0
DEC108E9DF,202412,마장동,0.0035457634,0,Very Low,정상,normal,0.0
DECBA9ED42,202412,,0.000269765,0,Very Low,정상,normal,0.0
DF277BB6B1,202412,금남시장,0.00445102,0,Very Low,정상,normal,0.0
DF32149DAD,202412,금남시장,6.6423245e-06,0,Very Low,정상,normal,0.0
DF334CC79E,202412,답십리,0.00033333217,0,Very Low,정상,normal,0.0
DF5E6C949C,202412,뚝섬,0.0004541594,0,Very Low,정상,normal,0.0
DE2D4A4E86,202412,금남시장,7.395091e-06,0,Very Low,정상,normal,0.0
D354915A15,202412,성수,1.802612e-05,0,Very Low,정상,normal,0.0
D395BA1A40,202412,성수,2.4864512e-05,0,Very Low,정상,normal,0.0
D3965999F4,202412,금남시장,0.0015402255,0,Very Low,정상,normal,0.0
D3A976635B,202412,성수,0.0040958812,0,Very Low,정상,normal,0.0
D3B91AFDFF,202412,성수,0.0006060965,0,Very Low,정상,normal,0.0
D3CEEC6D94,202412,성수,0.00019431965,0,Very Low,정상,normal,0.0
D3DEA832D8,202412,,4.803819e-05,0,Very Low,정상,normal,0.0
D3E9FFD90F,202412,,2.218359e-06,0,Very Low,정상,normal,0.0
D3F29D0C95,202412,성수,0.0027337968,0,Very Low,정상,normal,0.0
D413A3CF88,202412,성수,0.0008719167,0,Very Low,정상,normal,0.0
D427F7C6AB,202412,,0.00026615008,0,Very Low,정상,normal,0.0
D438843206,202412,한양대,0.00012839657,0,Very Low,정상,normal,0.0
D9A857451B,202412,한양대,7.965105e-05,0,Very Low,정상,normal,0.0
D45A8799DB,202412,,0.008764159,0,Very Low,정상,normal,0.0
D484C380BF,202412,금남시장,0.0009894582,0,Very Low,정상,normal,0.0
D491F00E17,202412,한양대,3.3381762e-05,0,Very Low,정상,normal,0.0
D4AD2AD30A,202412,,0.00010197562,0,Very Low,정상,normal,0.0
D4B36C76C4,202412,답십리,0.00047506325,0,Very Low,정상,normal,0.0
D4BD053ECB,202412,뚝섬,2.7696595e-07,0,Very Low,정상,normal,0.0
D4C5EBD12F,202412,행당,0.0006115906,0,Very Low,정상,normal,0.0
D4DF58F26D,202412,답십리,0.0011869033,0,Very Low,정상,normal,0.0
D511E3D8B1,202412,금남시장,0.0010819297,0,Very Low,정상,normal,0.0
D529C1154C,202412,성수,0.0017603263,0,Very Low,정상,normal,0.0
D573756B9C,202412,왕십리,0.00018715746,0,Very Low,정상,normal,0.0
D57855D6EF,202412,왕십리,2.4099834e-06,0,Very Low,정상,normal,0.0
D44E72CCFC,202412,,1.1227953e-05,0,Very Low,정상,normal,0.0
CFC3884DF7,202412,신금호,0.001607788,0,Very Low,정상,normal,0.0
CFE1DBB894,202412,왕십리,0.0012532808,0,Very Low,정상,normal,0.0
D01DF9EC5F,202412,,0.005315068,0,Very Low,정상,normal,0.0
D02B6565D1,202412,왕십리,1.7385394e-06,0,Very Low,정상,normal,0.0
D04449492B,202412,마장동,0.00034264475,0,Very Low,정상,normal,0.0
D04EE73563,202412,,0.0020429173,0,Very Low,정상,normal,0.0
D09E2B3D82,202412,성수,0.0023042602,0,Very Low,정상,normal,0.0
D0ACBE7CA2,202412,왕십리,9.107776e-06,0,Very Low,정상,normal,0.0
D0E89E2812,202412,답십리,0.0022951597,0,Very Low,정상,normal,0.0
D17F92EAE0,202412,한양대,0.00045076935,0,Very Low,정상,normal,0.0
D197369754,202412,,1.8340777e-05,0,Very Low,정상,normal,0.0
D19DEE1724,202412,,1.5800609e-07,0,Very Low,정상,normal,0.0
D333ECD384,202412,금남시장,2.4090136e-06,0,Very Low,정상,normal,0.0
D1BD109F16,202412,금남시장,0.006760264,0,Very Low,정상,normal,0.0
D1DF607320,202412,한양대,0.0001269912,0,Very Low,정상,normal,0.0
D1EB295A18,202412,성수,6.9724088e-06,0,Very Low,정상,normal,0.0
D20D8BF71F,202412,뚝섬,0.0002528018,0,Very Low,정상,normal,0.0
D23184A6DD,202412,왕십리,5.5883497e-06,0,Very Low,정상,normal,0.0
D2392DB08D,202412,,0.0017137219,0,Very Low,정상,normal,0.0
D267FDAB6F,202412,,0.008703169,0,Very Low,정상,normal,0.0
D2863D50C7,202412,왕십리,1.0916396e-05,0,Very Low,정상,normal,0.0
D29AB82613,202412,성수,4.0944883e-06,0,Very Low,정상,normal,0.0
D2C222F8FA,202412,,0.0009966732,0,Very Low,정상,normal,0.0
D2CDCFE2D4,202412,성수,0.0005066866,0,Very Low,정상,normal,0.0
D2DAE82D97,202412,,1.4406638e-06,0,Very Low,정상,normal,0.0
D2FC15A5E1,202412,성수,7.7468655e-07,0,Very Low,정상,normal,0.0
D1AD4D966E,202412,성수,5.083842e-05,0,Very Low,정상,normal,0.0
D749124593,202412,금남시장,7.72985e-06,0,Very Low,정상,normal,0.0
D77841D9B4,202412,,0.00010741602,0,Very Low,정상,normal,0.0
D78D9659F1,202412,,0.00017611345,0,Very Low,정상,normal,0.0
D78F1F696C,202412,성수,5.818926e-06,0,Very Low,정상,normal,0.0
D7B0E38FA8,202412,,0.0010269044,0,Very Low,정상,normal,0.0
D7EAFE3D88,202412,성수,0.00045076935,0,Very Low,정상,normal,0.0
D7F0860579,202412,마장동,9.91882e-05,0,Very Low,정상,normal,0.0
D7FE7C347D,202412,왕십리,7.214238e-07,0,Very Low,정상,normal,0.0
D822E86B3D,202412,,1.0195371e-05,0,Very Low,정상,normal,0.0
D827FBA72F,202412,신금호,0.0003439016,0,Very Low,정상,normal,0.0
D83C7B324D,202412,성수,0.0010550527,0,Very Low,정상,normal,0.0
D83FD7E108,202412,성수,2.269208e-05,0,Very Low,정상,normal,0.0
D5845DCD06,202412,뚝섬,6.1891046e-06,0,Very Low,정상,normal,0.0
D86773997F,202412,,0.001299191,0,Very Low,정상,normal,0.0
D87C249A76,202412,,0.001630288,0,Very Low,정상,normal,0.0
D87CAF8855,202412,옥수,0.00023680364,0,Very Low,정상,normal,0.0
D88940EE2F,202412,신금호,2.7612343e-05,0,Very Low,정상,normal,0.0
D8A875AA9D,202412,왕십리,0.004239179,0,Very Low,정상,normal,0.0
D8B9E99952,202412,왕십리,0.005668822,0,Very Low,정상,normal,0.0
D8C7681945,202412,왕십리,0.008967816,0,Very Low,정상,normal,0.0
D8D358541B,202412,,7.778479e-06,0,Very Low,정상,normal,0.0
D8D8741AE4,202412,장한평자동차,0.005841065,0,Very Low,정상,normal,0.0
D97D0EEBFE,202412,한양대,9.055261e-08,0,Very Low,정상,normal,0.0
D983AF8437,202412,성수,0.00017776631,0,Very Low,정상,normal,0.0
D98E86E1EF,202412,뚝섬,0.0011499905,0,Very Low,정상,normal,0.0
D85CD85462,202412,왕십리,0.00016273174,0,Very Low,정상,normal,0.0
D58C9C52D1,202412,왕십리,4.6348446e-06,0,Very Low,정상,normal,0.0
D5909AB680,202412,,1.07152955e-05,0,Very Low,정상,normal,0.0
D592366647,202412,,8.897941e-07,0,Very Low,정상,normal,0.0
D59EAA6064,202412,,2.9490984e-05,0,Very Low,정상,normal,0.0
D5A688AFCD,202412,,0.008967816,0,Very Low,정상,normal,0.0
D5CE662890,202412,금남시장,0.0013814423,0,Very Low,정상,normal,0.0
D5CFCB32BA,202412,,1.1478834e-05,0,Very Low,정상,normal,0.0
D5CFD2B5BF,202412,한양대,0.004718701,0,Very Low,정상,normal,0.0
D5D2A1D534,202412,,0.005788405,0,Very Low,정상,normal,0.0
D5D64A7CE8,202412,성수,0.0002476519,0,Very Low,정상,normal,0.0
D5F0182675,202412,성수,0.008203402,0,Very Low,정상,normal,0.0
D5FAEB61B0,202412,,0.0006644476,0,Very Low,정상,normal,0.0
D731C6D372,202412,행당,0.001073944,0,Very Low,정상,normal,0.0
D6267FEEEA,202412,성수,1.9168426e-06,0,Very Low,정상,normal,0.0
D631BCEA77,202412,,0.0011979013,0,Very Low,정상,normal,0.0
D64DEC08B9,202412,신금호,7.3179403e-06,0,Very Low,정상,normal,0.0
D669157A58,202412,뚝섬,6.5380584e-07,0,Very Low,정상,normal,0.0
D66D8AD118,202412,신금호,5.3667354e-06,0,Very Low,정상,normal,0.0
D6745235EA,202412,왕십리,3.956985e-05,0,Very Low,정상,normal,0.0
D67C0BE6A2,202412,,2.6328275e-05,0,Very Low,정상,normal,0.0
D6BA8B518B,202412,왕십리,0.0013796693,0,Very Low,정상,normal,0.0
D6C06FDF89,202412,,2.5955447e-07,0,Very Low,정상,normal,0.0
D6F0487E3E,202412,,1.1652472e-05,0,Very Low,정상,normal,0.0
D6F7A9FA64,202412,답십리,1.860994e-06,0,Very Low,정상,normal,0.0
D7028A57A2,202412,왕십리,0.005289562,0,Very Low,정상,normal,0.0
D72BC9D1A2,202412,한양대,4.8718623e-05,0,Very Low,정상,normal,0.0
D612EC720C,202412,성수,6.85435e-06,0,Very Low,정상,normal,0.0
3EC80135EF,202412,,8.825113e-06,0,Very Low,정상,normal,0.0
3EDB2D7A36,202412,왕십리,0.001581363,0,Very Low,정상,normal,0.0
3F14DF48F3,202412,왕십리,3.9164156e-06,0,Very Low,정상,normal,0.0
3F320BF290,202412,,1.8155262e-06,0,Very Low,정상,normal,0.0
3F3922C8C3,202412,답십리,0.0031913954,0,Very Low,정상,normal,0.0
3F6CA06921,202412,,2.556183e-05,0,Very Low,정상,normal,0.0
3F9407A8C2,202412,,0.008265412,0,Very Low,정상,normal,0.0
3F995F0EF7,202412,,2.3776149e-05,0,Very Low,정상,normal,0.0
3FD4A26C54,202412,금남시장,0.00014827908,0,Very Low,정상,normal,0.0
3FE023E09E,202412,,1.8792496e-06,0,Very Low,정상,normal,0.0
3FEABA501A,202412,뚝섬,1.2100122e-06,0,Very Low,정상,normal,0.0
40057A0E5A,202412,,7.8425925e-05,0,Very Low,정상,normal,0.0
8934C5353C,202412,마장동,3.563531e-07,0,Very Low,정상,normal,0.0
4011B78273,202412,신금호,0.0021408522,0,Very Low,정상,normal,0.0
401DA3A519,202412,성수,4.987128e-05,0,Very Low,정상,normal,0.0
402132957B,202412,,5.9507816e-05,0,Very Low,정상,normal,0.0
40213576B3,202412,,4.8516158e-05,0,Very Low,정상,normal,0.0
404C43C6FA,202412,성수,8.87571e-05,0,Very Low,정상,normal,0.0
40555676A3,202412,답십리,0.0015649751,0,Very Low,정상,normal,0.0
406403403D,202412,한양대,2.8008433e-05,0,Very Low,정상,normal,0.0
4067FB5604,202412,금남시장,8.8670815e-05,0,Very Low,정상,normal,0.0
4069628130,202412,마장동,0.0010430237,0,Very Low,정상,normal,0.0
4074003379,202412,성수,0.00073113956,0,Very Low,정상,normal,0.0
4076B62091,202412,답십리,2.0240118e-06,0,Very Low,정상,normal,0.0
4080EC9ECB,202412,마장동,0.000113328795,0,Very Low,정상,normal,0.0
400C105927,202412,,0.00044112044,0,Very Low,정상,normal,0.0
3CBD6CE416,202412,,0.0038793301,0,Very Low,정상,normal,0.0
3CD5747A9B,202412,성수,7.411913e-05,0,Very Low,정상,normal,0.0
3CFB121A76,202412,장한평자동차,0.0030698676,0,Very Low,정상,normal,0.0
3D05D0CBE9,202412,,0.0012160179,0,Very Low,정상,normal,0.0
3D432C28C3,202412,,0.00014561757,0,Very Low,정상,normal,0.0
3D56F4D9D7,202412,장한평자동차,0.0023921146,0,Very Low,정상,normal,0.0
3D65A21626,202412,,2.8122668e-07,0,Very Low,정상,normal,0.0
3D7F3820C1,202412,금남시장,0.0045731086,0,Very Low,정상,normal,0.0
3D8F0EC508,202412,한양대,0.00059019524,0,Very Low,정상,normal,0.0
3D972997F9,202412,,5.9562655e-05,0,Very Low,정상,normal,0.0
3DB47F6D25,202412,왕십리,5.6210367e-05,0,Very Low,정상,normal,0.0
3DDD63B1FA,202412,,0.00088946574,0,Very Low,정상,normal,0.0
3EBB8FF3EB,202412,,0.0019751857,0,Very Low,정상,normal,0.0
3DE56E2069,202412,왕십리,0.0012892644,0,Very Low,정상,normal,0.0
3DE5786D97,202412,,4.0972496e-05,0,Very Low,정상,normal,0.0
3DFABAA899,202412,마장동,2.294728e-05,0,Very Low,정상,normal,0.0
3E09B1E315,202412,왕십리,9.1930226e-05,0,Very Low,정상,normal,0.0
3E2F41A5CB,202412,한양대,0.00069148844,0,Very Low,정상,normal,0.0
3E35A71757,202412,,0.000544275,0,Very Low,정상,normal,0.0
3E36C045C0,202412,마장동,6.4337764e-05,0,Very Low,정상,normal,0.0
3E5737823F,202412,성수,0.004711193,0,Very Low,정상,normal,0.0
3E61C339E2,202412,,1.9252702e-06,0,Very Low,정상,normal,0.0
3E65F94B3C,202412,성수,0.0005327021,0,Very Low,정상,normal,0.0
3E6DB9DC69,202412,왕십리,0.00023604398,0,Very Low,정상,normal,0.0
3EA2263A90,202412,성수,0.0013796693,0,Very Low,정상,normal,0.0
3DE26BC841,202412,성수,1.0941116e-06,0,Very Low,정상,normal,0.0
41B1FC479A,202412,,0.0019277739,0,Very Low,정상,normal,0.0
41CD6D7430,202412,,0.0008407932,0,Very Low,정상,normal,0.0
41E88640AD,202412,성수,0.0007143285,0,Very Low,정상,normal,0.0
41FCF57F43,202412,장한평자동차,1.4296066e-05,0,Very Low,정상,normal,0.0
42028E39B5,202412,한양대,0.001169122,0,Very Low,정상,normal,0.0
4206032C42,202412,옥수,7.848278e-05,0,Very Low,정상,normal,0.0
4207B38494,202412,행당,0.0010121824,0,Very Low,정상,normal,0.0
420900C565,202412,,2.1168378e-06,0,Very Low,정상,normal,0.0
422F127F2C,202412,행당,0.00047268343,0,Very Low,정상,normal,0.0
42334BE576,202412,풍산지구,3.4620123e-06,0,Very Low,정상,normal,0.0
4251F43180,202412,성수,0.0003322091,0,Very Low,정상,normal,0.0
425547857A,202412,성수,1.7009683e-07,0,Very Low,정상,normal,0.0
40876D8589,202412,,0.0015402255,0,Very Low,정상,normal,0.0
42591F7AE9,202412,마장동,1.9520076e-06,0,Very Low,정상,normal,0.0
4261C5A667,202412,,0.0006138647,0,Very Low,정상,normal,0.0
4281813D4D,202412,성수,0.00012264663,0,Very Low,정상,normal,0.0
428FFBD76A,202412,,0.0059732194,0,Very Low,정상,normal,0.0
42994169E6,202412,,0.0010125055,0,Very Low,정상,normal,0.0
42C1209E01,202412,성수,8.222905e-07,0,Very Low,정상,normal,0.0
42F4442B86,202412,성수,7.2065515e-05,0,Very Low,정상,normal,0.0
43195F0299,202412,,5.295114e-06,0,Very Low,정상,normal,0.0
431B6E7893,202412,뚝섬,0.0010432444,0,Very Low,정상,normal,0.0
4321CFDE5D,202412,,0.00094800466,0,Very Low,정상,normal,0.0
43343735BB,202412,답십리,0.00070546946,0,Very Low,정상,normal,0.0
43376C6456,202412,성수,0.0003702177,0,Very Low,정상,normal,0.0
4257D2CFAA,202412,옥수,0.00023680364,0,Very Low,정상,normal,0.0
408A79D8E5,202412,,1.2171774e-06,0,Very Low,정상,normal,0.0
409D0DA708,202412,,9.1803726e-05,0,Very Low,정상,normal,0.0
40B3115ED5,202412,마장동,0.00014870612,0,Very Low,정상,normal,0.0
40D0F833AA,202412,금남시장,9.2974304e-05,0,Very Low,정상,normal,0.0
40F6DE923B,202412,왕십리,0.00041519702,0,Very Low,정상,normal,0.0
40F82EA1A1,202412,성수,0.00049484725,0,Very Low,정상,normal,0.0
40FF885FCA,202412,성수,6.78813e-05,0,Very Low,정상,normal,0.0
4117EDDE9C,202412,마장동,0.0019191288,0,Very Low,정상,normal,0.0
4118B90D6E,202412,답십리,0.0045975368,0,Very Low,정상,normal,0.0
41405E4F25,202412,옥수,1.4849396e-05,0,Very Low,정상,normal,0.0
